# generated at: 2026-05-25 17:39:44.227835
#
#### Overview
# nodes: 100
# cloud clusters: 3
# 	max size: 7
# 	min size: 6
# fog clusters: 24
# 	max size: 5
# 	min size: 2
# nodes with bandwidth specified: 30
# 	cloud: 6
# 	fog: 24
# total CPU cores: 558
# total memory GiB: 1876
# total ingress Mbps: 116278.7586322936
# total egress Mbps: 152340.52580270072
#
#### Used Config
#
# n: 100
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [5, 13]
# min_max_fog_cluster_size_percentage: [2, 5]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 30
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
33,fog,fog-location-4,2,1089,1000,8,53.250255899689314,1210.4066335610692,95.50178739264766,486.7872369670515
34,fog,fog-location-4,4,826,1000,16,4421.535876076604,1950.9543931579058,93.97377518409013,506.1122276070946
35,fog,fog-location-5,2,720,1000,4,1976.8954985417436,2587.7219160360155,99.77810665570433,546.6652355293188
36,fog,fog-location-5,4,841,1000,8,2419.4099900211572,3554.4186617057753,92.09706832348235,471.00653096116673
37,fog,fog-location-5,4,917,1000,16,4877.822800443569,2386.14432356462,93.28875354619196,1145.2794433622075
38,fog,fog-location-5,4,1083,1000,16,5839.7519202572,4627.214551358886,90.23694294912906,483.2409764517174
39,fog,fog-location-6,2,963,1000,8,429.78254860990296,188.0318875690619,92.33315153299472,545.7866600951053
40,fog,fog-location-6,2,1056,1000,8,755.2270804078397,113.60348996051049,90.5035891074253,383.77254544032724
41,fog,fog-location-7,4,819,1000,8,4495.225115414294,4426.893386077132,98.08496934865263,562.8540321291115
42,fog,fog-location-7,4,888,1000,8,5703.824433678659,5096.727196881767,94.86837345145794,1150.3052497097794
43,fog,fog-location-7,2,865,1000,8,1343.3195328120903,1501.8753998412121,99.45388765675108,480.24475710022597
44,fog,fog-location-7,4,1001,1000,8,3014.8887299636895,1256.9942751274903,98.71355627980178,1064.2121141428252
45,fog,fog-location-8,2,950,1000,4,,,98.52631924090228,239.25380971195898
46,fog,fog-location-8,4,1041,1000,8,,,95.89222373035479,882.9973925171803
47,fog,fog-location-8,4,918,1000,16,,,99.0273126055705,1088.8595256410133
48,fog,fog-location-8,4,771,1000,16,,,91.18258665148207,414.7867662552578
49,fog,fog-location-8,2,874,1000,8,,,90.3448387555306,373.18282097027804
50,fog,fog-location-9,2,1135,1000,8,,,98.76605032803738,571.6447476809076
51,fog,fog-location-9,2,1125,1000,8,,,91.26494248324067,524.3530155294177
52,fog,fog-location-9,4,1176,1000,16,,,95.62295531743156,931.7813486296449
53,fog,fog-location-9,4,838,1000,16,,,96.60166160697506,1006.2267144151482
54,fog,fog-location-10,2,789,1000,8,,,96.62410231242922,533.4789896216951
55,fog,fog-location-10,2,1018,1000,8,,,94.14749529011338,443.60565198114216
56,fog,fog-location-11,2,632,1000,8,,,97.42663649819829,535.7787610001027
57,fog,fog-location-11,2,1188,1000,4,,,98.51011857434806,558.032311839665
58,fog,fog-location-12,2,1100,1000,8,,,96.06038437512271,495.215335117099
59,fog,fog-location-12,2,574,1000,4,,,96.19042392643928,461.29731390691234
60,fog,fog-location-12,2,642,1000,8,,,99.8120514189592,480.6891600943409
61,fog,fog-location-12,4,960,1000,16,,,95.36112150303154,556.72581669879
62,fog,fog-location-12,2,513,1000,8,,,96.91042761841537,546.6050360912909
63,fog,fog-location-13,4,1115,1000,8,,,93.99590356071734,469.7951167707932
64,fog,fog-location-13,4,934,1000,8,,,97.48568675014091,637.2886536022355
65,fog,fog-location-14,4,1151,1000,8,,,93.88922197848044,1098.3269627367117
66,fog,fog-location-14,2,799,1000,4,,,91.5969912298113,590.3569958417329
67,fog,fog-location-15,2,1015,1000,4,,,98.99261843972182,423.8305997842124
68,fog,fog-location-15,2,1127,1000,8,,,94.02227622949488,484.83915979459357
69,fog,fog-location-15,4,869,1000,16,,,94.75754755604247,782.73060926616
70,fog,fog-location-15,2,938,1000,8,,,95.71779954670933,464.69865741347587
71,fog,fog-location-15,4,1025,1000,16,,,90.97395845643584,612.5780653774688
72,fog,fog-location-16,2,1140,1000,4,,,94.09936753682067,366.5501038444867
73,fog,fog-location-16,2,894,1000,4,,,92.6368877243548,338.03203665941044
74,fog,fog-location-16,4,960,1000,8,,,95.85245160170533,997.9021123401047
75,fog,fog-location-16,4,530,1000,8,,,97.66618955527444,636.1413804769834
76,fog,fog-location-16,2,1099,1000,8,,,95.5190581457254,210.2143108127195
77,fog,fog-location-17,4,1109,1000,8,,,91.42974661706725,528.626887409358
78,fog,fog-location-17,4,643,1000,8,,,90.44015756486017,843.7677982976188
79,fog,fog-location-17,4,589,1000,16,,,93.38830598216295,481.25982448604395
80,fog,fog-location-17,2,1153,1000,4,,,99.47276943210028,327.8700011319921
81,fog,fog-location-17,2,1052,1000,4,,,93.9001553511777,384.0766763310338
82,fog,fog-location-18,2,664,1000,8,,,94.29910489494144,217.3557097369178
83,fog,fog-location-18,2,1007,1000,8,,,92.91813067590292,213.2853755553885
84,fog,fog-location-19,2,519,1000,4,,,90.00468860361599,334.52580993295675
85,fog,fog-location-19,2,1027,1000,4,,,96.2371140167769,225.66362623319577
86,fog,fog-location-19,2,1081,1000,4,,,90.12363175202665,504.243025734799
87,fog,fog-location-20,2,639,1000,8,,,94.3320242049184,383.7797881884776
88,fog,fog-location-20,2,1167,1000,8,,,92.40702800552188,304.42185967200925
89,fog,fog-location-21,4,925,1000,8,,,97.17186186981665,548.5058165907685
90,fog,fog-location-21,4,1032,1000,16,,,93.64831863753321,1071.9640233266969
91,fog,fog-location-21,4,874,1000,8,,,92.01482729906729,868.6558584505958
92,fog,fog-location-21,2,916,1000,4,,,93.20392071883,519.503277419384
93,fog,fog-location-22,2,1190,1000,4,,,90.57120208704183,529.3155540840283
94,fog,fog-location-22,4,919,1000,8,,,94.09484580561256,864.6463541081152
95,fog,fog-location-22,4,597,1000,16,,,96.59419108319113,885.1753206279332
96,fog,fog-location-22,4,745,1000,8,,,93.44812513205737,437.74833708567024
97,fog,fog-location-22,4,820,1000,8,,,90.42755546004274,903.6286572309256
98,fog,fog-location-23,2,824,1000,4,,,97.01376205676475,211.58461379224232
99,fog,fog-location-23,4,606,1000,16,,,96.38144233717435,719.733749105633
